922	YPL101W	2.0438888
923	YHR187W	2.0438888
924	YKL108W	2.0438888
925	YGL232W	2.0438888
926	YLR424W	2.0438888
927	YNL024C	2.0438888
928	YKL160W	2.0438888
929	YGR264C	2.0438888
930	YGR162W	2.0438888
931	YGL253W	2.0438888
932	YKL058W	2.0438888
933	YOR027W	2.0438888
934	YOR042W	2.0438888
935	YPR184W	2.0438888
936	YFR015C	2.0438888
937	YFR001W	2.0438888
938	YOR355W	2.0438888
939	YPR105C	2.0438888
940	YNL138W	2.0438888
941	YER111C	2.0438888
942	YNL091W	2.0438888
943	YHR216W	2.0438888
944	YNL092W	2.0438888
945	YNR053C	2.0438888
946	YEL061C	2.0438888
947	YMR276W	2.0438888
948	YJL179W	2.0438888
949	YOL088C	2.0438888
950	YIR022W	2.0438888
951	YDR494W	2.0438888
952	YOL146W	2.0438888
953	YER171W	2.0438888
954	YLL021W	2.0438888
955	YER071C	2.0438888
956	YGR188C	2.0438888
957	YDR383C	2.0438888
958	YPL195W	2.0438888
959	YLR333C	2.0438888
960	YJL125C	2.0438888
961	YGL067W	2.0438888
962	YDR379W	2.0438888
963	YNL084C	2.0438888
964	YEL005C	2.0438888
965	YGR220C	2.0438888
966	YOR048C	2.0438888
967	YLL005C	2.0438888
968	YLR278C	2.0438888
969	YGR113W	2.0438888
970	YPL153C	2.0438888
971	YMR230W	2.0438888
972	YDR169C	2.0438888
973	YNL281W	2.0438888
974	YLR039C	2.0438888
975	YMR188C	2.0438888
976	YDR472W	2.0438888
977	YPL074W	2.0438888
978	YLR345W	2.0438888
979	YHR161C	2.0438888
980	YHL032C	2.0438888
981	YDR069C	2.0438888
982	YNL009W	2.0438888
983	YJR066W	2.0438888
984	YDR026C	2.0438888
985	YHR102W	2.0438888
986	YDR016C	2.0438888
987	YJL072C	2.0438888
988	YHR047C	2.0438888
989	YLR090W	2.0438888
990	YPL010W	2.0438888
991	YFR051C	2.0438888
992	YDL108W	2.0438888
993	YDR139C	2.0438888
994	YDL085W	2.0438888
995	YDL055C	2.0438888
996	YDL045W-A	2.0438888
997	YGR129W	2.0438888
998	YOR253W	2.0438888
999	YDL031W	2.0438888
1000	YOR056C	2.0438888
1001	YMR014W	2.0438888
1002	YKL075C	2.0438888
1003	YGR271C-A	2.0438888
1004	YJL074C	2.0438888
1005	YLL029W	2.0438888
1006	YCR086W	2.0438888
1007	YDR443C	2.0438888
1008	YCR081W	2.0438888
1009	YCR079W	2.0438888
1010	YNL284C	2.0438888
1011	YPR062W	2.0438888
1012	YHR107C	2.0438888
1013	YDL225W	2.0438888
1014	YJL006C	2.0438888
1015	YGR261C	2.0438888
1016	YDR121W	2.0438888
1017	YPL203W	2.0438888
1018	YKR068C	2.0438888
1019	YKL056C	2.0438888
